year,month,season,time_period,country_clean,state_clean,activity_group,sex,age,age_group,fatal,type_clean,injury,time_labels
2008,8,Summer,12:00-17:59,USA,FLORIDA,Swimming,Male,47,40-49,No,Unprovoked,3 lacerations to forearm,afternoon
2008,8,Summer,12:00-17:59,USA,FLORIDA,In Water,Female,13,10-19,No,Unprovoked,Puncture wounds & 3-inch laceration to right calf,afternoon
2008,8,Summer,12:00-17:59,USA,HAWAII,Diving/Snorkeling,Male,-1,Unknown,No,Unprovoked,"No injury, shark grabbed his bag of fish",afternoon
2008,7,Summer,06:00-11:59,AUSTRALIA,VICTORIA,Surfing/Boardsports,Male,31,30-39,No,Unprovoked,"No injury, surfboard leash severed",morning
2008,7,Summer,12:00-17:59,USA,HAWAII,Swimming,Male,-1,Unknown,No,Unprovoked,Minor injury,afternoon
2008,7,Summer,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,17,10-19,No,Unprovoked,Right foot bitten,morning
2008,7,Summer,06:00-11:59,USA,HAWAII,Diving/Snorkeling,Female,44,40-49,No,Unprovoked,Forearm bitten ,morning
2008,7,Summer,12:00-17:59,USA,NORTH CAROLINA,In Water,Female,8,0-9,No,Unprovoked,Lacerations to dorsum of right foot ,afternoon
2008,7,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,15,10-19,No,Provoked,Foot bitten after he stepped on the shark PROVOKED INCIDENT,afternoon
2008,7,Summer,12:00-17:59,USA,FLORIDA,In Water,Male,16,10-19,No,Unprovoked,Lacerations to lower left leg,afternoon
2008,7,Summer,12:00-17:59,USA,SOUTH CAROLINA,Surfing/Boardsports,Male,24,20-29,No,Unprovoked,Laceration to foream,afternoon
2008,7,Summer,18:00-20:59,USA,NORTH CAROLINA,Swimming,Female,14,10-19,No,Unprovoked,Lacerations to  right foot,evening
2008,6,Summer,12:00-17:59,SOUTH AFRICA,WESTERN CAPE PROVINCE,Surfing/Boardsports,Male,46,40-49,No,Unprovoked,"No injury, ski bitten",afternoon
2008,6,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,29,20-29,No,Unprovoked,Minor laceration to foot,afternoon
2008,6,Summer,06:00-11:59,USA,SOUTH CAROLINA,Swimming,Male,37,30-39,No,Unprovoked,Lacerations to hand,morning
2008,6,Summer,06:00-11:59,USA,CALIFORNIA,Boating/Paddling,Female,40,40-49,No,Watercraft," No injury. Shark bumped kayak, flinging her into the  water. ",morning
2008,6,Summer,06:00-11:59,USA,FLORIDA,In Water,Female,35,30-39,No,Unprovoked,Lacerations to lower right calf,morning
2008,6,Summer,18:00-20:59,USA,SOUTH CAROLINA,Surfing/Boardsports,Female,15,10-19,No,Unprovoked,Foot bitten,evening
2008,5,Spring,12:00-17:59,USA,NORTH CAROLINA,Surfing/Boardsports,Male,9,0-9,No,Unprovoked,Biceps & lower arm bitten,afternoon
2008,5,Spring,06:00-11:59,AUSTRALIA,WESTERN AUSTRALIA,Swimming,Male,37,30-39,No,Unprovoked,Severe lacerations to left leg,morning
2008,5,Spring,12:00-17:59,USA,FLORIDA,In Water,Male,6,0-9,No,Unprovoked,2 inch laceration to left lower calf.,afternoon
2008,4,Spring,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,18,10-19,No,Unprovoked,3-inch laceration to dorsal surface of left foot,morning
2008,4,Spring,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,24,20-29,No,Unprovoked,Calf bitten,morning
2008,4,Spring,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,21,20-29,No,Provoked,Puncture wounds to right foot                  PROVOKED INCIDENT,morning
2008,4,Spring,06:00-11:59,USA,CALIFORNIA,Swimming,Male,66,60-69,Yes,Unprovoked,FATAL,morning
2008,4,Spring,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,14,10-19,No,Unprovoked,Cuts & punctures to right foot,morning
2008,4,Spring,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,30,30-39,No,Unprovoked,Puncture wounds to right foot,afternoon
2008,4,Spring,06:00-11:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Male,16,10-19,Yes,Unprovoked,FATAL,morning
2008,4,Spring,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,18,10-19,No,Unprovoked,Right foot & ankle bitten,afternoon
2008,3,Spring,18:00-20:59,USA,FLORIDA,Surfing/Boardsports,Male,52,50-59,No,Unprovoked,Foot bitten,evening
2008,3,Spring,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,13,10-19,No,Unprovoked,Three small lacerations/ punctures to right foot,morning
2008,3,Spring,12:00-17:59,USA,FLORIDA,In Water,Male,14,10-19,No,Unprovoked,Two 3-inch lacerations to right ankle,afternoon
2008,3,Spring,12:00-17:59,USA,FLORIDA,Boating/Paddling,Male,8,0-9,No,Unprovoked,Minor injury,afternoon
2008,3,Spring,06:00-11:59,USA,CALIFORNIA,Surfing/Boardsports,Male,27,20-29,No,Unprovoked,"No injury to surfer, surfboard bitten by the shark",morning
2008,2,Winter,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,25,20-29,No,Unprovoked,Lacerations to foot,afternoon
2008,1,Winter,06:00-11:59,AUSTRALIA,QUEENSLAND,Other,Male,20,20-29,No,Provoked,Laceration to left knee PROVOKED INCIDENT,morning
2007,12,Winter,06:00-11:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Male,31,30-39,No,Unprovoked,Severe lacerations to right buttock,morning
2007,11,Autumn,12:00-17:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,"No injury, teethmarks in board & torn wetsuit",afternoon
2007,11,Autumn,12:00-17:59,SOUTH AFRICA,WESTERN CAPE PROVINCE,Surfing/Boardsports,Male,14,10-19,No,Unprovoked,Lacerations to feet,afternoon
2007,11,Autumn,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,21,20-29,No,Unprovoked,Cut to right knee,morning
2007,11,Autumn,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,42,40-49,No,Unprovoked,Lacerations to right leg,morning
2007,11,Autumn,06:00-11:59,SOUTH AFRICA,EASTERN CAPE PROVINCE,Surfing/Boardsports,Male,37,30-39,No,Unprovoked,Lacerations to thigh,morning
2007,10,Autumn,12:00-17:59,USA,HAWAII,In Water,Male,32,30-39,No,Unprovoked,Lacerations to left lower leg,afternoon
2007,10,Autumn,06:00-11:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Female,52,50-59,No,Unprovoked,small laceration to wrist,morning
2007,10,Autumn,12:00-17:59,AUSTRALIA,QUEENSLAND,Fishing,Male,31,30-39,No,Unprovoked,Laceration to calf,afternoon
2007,10,Autumn,18:00-20:59,USA,CALIFORNIA,Surfing/Boardsports,Male,22,20-29,No,Unprovoked,4 scratches on left hand,evening
2007,10,Autumn,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,16,10-19,No,Unprovoked,Severe lacerations to right hand,morning
2007,9,Autumn,06:00-11:59,USA,CALIFORNIA,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,Puncture wound to foot,morning
2007,9,Autumn,06:00-11:59,USA,CALIFORNIA,Surfing/Boardsports,Female,-1,Unknown,No,Unprovoked,"No injury to surfer, surfboard bitten",morning
2007,9,Autumn,18:00-20:59,USA,FLORIDA,Surfing/Boardsports,Male,23,20-29,No,Unprovoked,Small lacerations to bottom of right big toe,evening
2007,9,Autumn,06:00-11:59,USA,FLORIDA,In Water,Male,56,50-59,No,Unprovoked,Laceration to right heel,morning
2007,9,Autumn,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Female,-1,Unknown,No,Unprovoked,"No injury, surfboard bitten",morning
2007,9,Autumn,12:00-17:59,USA,FLORIDA,Diving/Snorkeling,Male,14,10-19,No,Unprovoked,"Minor injury, shark latched onto his abdomen",afternoon
2007,9,Autumn,06:00-11:59,USA,FLORIDA,In Water,Female,58,50-59,No,Unprovoked,Puncture wounds & 2-inch laceration to calf,morning
2007,9,Autumn,12:00-17:59,USA,FLORIDA,In Water,Female,36,30-39,No,Unprovoked,Laceration to right big toe,afternoon
2007,9,Autumn,18:00-20:59,USA,SOUTH CAROLINA,In Water,Male,15,10-19,No,Unprovoked,Lacerations to left calf and both feet ,evening
2007,9,Autumn,06:00-11:59,USA,FLORIDA,In Water,Female,12,10-19,No,Unprovoked,Tiny punctures to arm,morning
2007,9,Autumn,06:00-11:59,USA,FLORIDA,Swimming,Male,58,50-59,No,Unprovoked,"3"" laceration to left forearm",morning
2007,8,Summer,12:00-17:59,USA,HAWAII,Surfing/Boardsports,Male,15,10-19,No,Unprovoked,Laceration to right heel,afternoon
2007,8,Summer,06:00-11:59,USA,CALIFORNIA,Surfing/Boardsports,Male,24,20-29,No,Unprovoked,Lacerations to thigh & torso,morning
2007,8,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,54,50-59,No,Unprovoked,Left hand  bitten,afternoon
2007,8,Summer,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,27,20-29,No,Unprovoked, 6 lacerations to left hand,morning
2007,8,Summer,18:00-20:59,USA,DELAWARE,Fishing,Male,-1,Unknown,No,Provoked,Forearm bitten by hooked shark PROVOKED INCIDENT,evening
2007,8,Summer,18:00-20:59,USA,FLORIDA,Swimming,Male,52,50-59,No,Unprovoked,Torso bitten,evening
2007,8,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,16,10-19,No,Unprovoked,Foot bitten,afternoon
2007,8,Summer,06:00-11:59,USA,SOUTH CAROLINA,In Water,Male,7,0-9,No,Unprovoked,Right calf bitten,morning
2007,8,Summer,21:00-23:59,USA,FLORIDA,Boating/Paddling,Male,20,20-29,No,Unprovoked,Puncture wounds to torso,night
2007,8,Summer,12:00-17:59,USA,FLORIDA,Swimming,Female,15,10-19,No,Unprovoked,"Minor injury, small lacerations to right foot",afternoon
2007,8,Summer,18:00-20:59,USA,FLORIDA,Surfing/Boardsports,Male,19,10-19,No,Unprovoked,"Minor injury, lacerations to left ankle & foot ",evening
2007,8,Summer,12:00-17:59,USA,SOUTH CAROLINA,Swimming,Male,30,30-39,No,Unprovoked,Lacerations to right foot,afternoon
2007,8,Summer,12:00-17:59,USA,SOUTH CAROLINA,Surfing/Boardsports,Male,9,0-9,No,Unprovoked,Lacerations to lower leg & ankle,afternoon
2007,8,Summer,12:00-17:59,USA,FLORIDA,In Water,Female,19,10-19,No,Unprovoked,Lacerations to arm,afternoon
2007,7,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,51,50-59,No,Unprovoked,Minor injury to shoulder,afternoon
2007,7,Summer,21:00-23:59,USA,CALIFORNIA,Surfing/Boardsports,Male,20,20-29,No,Unprovoked,"No injury, shark bit surfboard",night
2007,7,Summer,06:00-11:59,USA,CALIFORNIA,Fishing,Male,-1,Unknown,No,Watercraft,"No injury, kayak bitten",morning
2007,7,Summer,12:00-17:59,USA,HAWAII,Diving/Snorkeling,Male,36,30-39,No,Unprovoked,Left calf severely bitten,afternoon
2007,7,Summer,06:00-11:59,AUSTRALIA,TERRITORY OF COCOS (KEELING) ISLANDS,In Water,Male,15,10-19,No,Unprovoked,Calf bitten,morning
2007,7,Summer,12:00-17:59,USA,NORTH CAROLINA,Swimming,Male,14,10-19,No,Unprovoked,Right calf bitten,afternoon
2007,7,Summer,12:00-17:59,USA,NORTH CAROLINA,In Water,Female,30,30-39,No,Unprovoked,Lacerations to right thigh & left foot,afternoon
2007,7,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,18,10-19,No,Unprovoked,Right foot bitten,afternoon
2007,6,Summer,06:00-11:59,USA,CALIFORNIA,Swimming,Female,-1,Unknown,No,Unprovoked,Hand bitten,morning
2007,6,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,20,20-29,No,Unprovoked,6 to 8 puncture wounds to right hand,afternoon
2007,6,Summer,06:00-11:59,USA,HAWAII,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,"No injury, board damaged",morning
2007,6,Summer,06:00-11:59,USA,FLORIDA,Swimming,Female,-1,Unknown,No,Unprovoked,Right foot bitten,morning
2007,5,Spring,12:00-17:59,USA,SOUTH CAROLINA,In Water,Female,-1,Unknown,No,Unprovoked,Lacerations to lower leg,afternoon
2007,5,Spring,06:00-11:59,USA,VIRGINIA,Shark interaction,Female,40,40-49,No,Provoked,Left shin bitten by captive shark PROVOKED INCIDENT,morning
2007,5,Spring,12:00-17:59,AUSTRALIA,WESTERN AUSTRALIA,In Water,Female,38,30-39,No,Unprovoked,Left heel & calf bitten,afternoon
2007,5,Spring,12:00-17:59,AUSTRALIA,VICTORIA,Surfing/Boardsports,Male,19,10-19,No,Unprovoked,"No injury, shark's fin caught his leg",afternoon
2007,5,Spring,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Female,21,20-29,No,Unprovoked,Knee bitten,afternoon
2007,5,Spring,06:00-11:59,USA,HAWAII,Diving/Snorkeling,Female,63,60-69,No,Unprovoked,Right foot bitten,morning
2007,5,Spring,06:00-11:59,USA,FLORIDA,Swimming,Male,68,60-69,No,Unprovoked,Circular bite on left thigh,morning
2007,4,Spring,18:00-20:59,AUSTRALIA,QUEENSLAND,Swimming,Female,13,10-19,No,Unprovoked,Lower leg & foot injured,evening
2007,4,Spring,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,12,10-19,No,Unprovoked,Left foot bitten,afternoon
2007,4,Spring,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,24,20-29,No,Unprovoked,Lacerations to left index finger & thumb ,afternoon
2007,4,Spring,12:00-17:59,USA,FLORIDA,In Water,Male,7,0-9,No,Unprovoked,Lacerations & puncture wounds to right calf,afternoon
2007,3,Spring,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,27,20-29,No,Unprovoked,Lacerations to right ankle ,afternoon
2007,3,Spring,18:00-20:59,USA,FLORIDA,Surfing/Boardsports,Male,11,10-19,No,Unprovoked,Punctures & lacerations to right calf & calf,evening
2007,3,Spring,06:00-11:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Female,42,40-49,No,Unprovoked,Lacerations to 3 fingers of left hand ,morning
2007,3,Spring,12:00-17:59,AUSTRALIA,QUEENSLAND,Swimming,Female,59,50-59,No,Unprovoked,"Bruises to arm and hand, laceration to lower leg & minor injuries to foot",afternoon
2007,3,Spring,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,29,20-29,No,Unprovoked,Lacerations to right forearm & hand,afternoon
2007,2,Winter,06:00-11:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Male,26,20-29,No,Unprovoked,Lacerations to  lower left leg & ankle ,morning
2007,1,Winter,00:00-05:59,USA,FLORIDA,Fishing,Unknown,-1,Unknown,No,Watercraft,"A large shark rammed boat, breaking prop shaft. No injury to occupants but boat sank several hours later",midnight
2007,1,Winter,06:00-11:59,AUSTRALIA,NEW SOUTH WALES,Diving/Snorkeling,Male,41,40-49,No,Unprovoked,Head & torso bitten,morning
2007,1,Winter,12:00-17:59,SOUTH AFRICA,EASTERN CAPE PROVINCE,Surfing/Boardsports,Male,24,20-29,Yes,Unprovoked,"Presumed FATAL, body not recovered",afternoon
2007,1,Winter,06:00-11:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,"No injury, shark damaged surfboard",morning
2007,1,Winter,06:00-11:59,USA,HAWAII,Surfing/Boardsports,Male,24,20-29,No,Unprovoked,"No injury, shark removed piece of surfboard",morning
2006,12,Winter,18:00-20:59,AUSTRALIA,VICTORIA,Surfing/Boardsports,Male,25,20-29,No,Unprovoked,Left leg bitten,evening
2006,12,Winter,06:00-11:59,USA,CALIFORNIA,Surfing/Boardsports,Male,43,40-49,No,Unprovoked,"Minor injuries, surfboard bitten",morning
2006,12,Winter,18:00-20:59,SOUTH AFRICA,KWAZULU-NATAL,Fishing,Male,25,20-29,No,Provoked,"Hand, thigh & calf bitten by hooked shark PROVOKED INCIDENT",evening
2006,12,Winter,06:00-11:59,AUSTRALIA,WESTERN AUSTRALIA,Surfing/Boardsports,Male,15,10-19,No,Unprovoked,"Right leg severed, left leg lacerated",morning
2006,11,Autumn,12:00-17:59,USA,HAWAII,Swimming,Male,29,20-29,No,Unprovoked,Laceration to left thigh & left hand,afternoon
2006,11,Autumn,12:00-17:59,SOUTH AFRICA,EASTERN CAPE PROVINCE,Boating/Paddling,Male,-1,Unknown,No,Provoked,Left arm lacerated when he grabbed shark by its tail PROVOKED INCIDENT,afternoon
2006,10,Autumn,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Male,20,20-29,No,Unprovoked,Left ankle bitten,morning
2006,10,Autumn,12:00-17:59,USA,FLORIDA,In Water,Male,18,10-19,No,Unprovoked,Lacerations to foot,afternoon
2006,9,Autumn,06:00-11:59,USA,NORTH CAROLINA,Surfing/Boardsports,Male,16,10-19,No,Unprovoked,Laceration to left thigh,morning
2006,9,Autumn,12:00-17:59,USA,FLORIDA,Swimming,Male,55,50-59,No,Unprovoked,Minor injury to left hand,afternoon
2006,9,Autumn,12:00-17:59,USA,FLORIDA,In Water,Male,33,30-39,No,Unprovoked,Puncture wounds and cuts to right thigh,afternoon
2006,9,Autumn,12:00-17:59,USA,FLORIDA,Swimming,Male,12,10-19,No,Unprovoked,Arm bitten,afternoon
2006,8,Summer,12:00-17:59,AUSTRALIA,SOUTH AUSTRALIA,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,"No injury, shark towed  surfer & board",afternoon
2006,8,Summer,06:00-11:59,SOUTH AFRICA,WESTERN CAPE PROVINCE,Swimming,Male,24,20-29,No,Unprovoked,Foot severed,morning
2006,8,Summer,12:00-17:59,USA,NORTH CAROLINA,In Water,Female,59,50-59,No,Unprovoked,Lacerations & punctures to left foot,afternoon
2006,7,Summer,12:00-17:59,USA,OREGON,Surfing/Boardsports,Male,41,40-49,No,Unprovoked,Minor injury,afternoon
2006,7,Summer,12:00-17:59,SOUTH AFRICA,WESTERN CAPE PROVINCE,Surfing/Boardsports,Male,19,10-19,No,Unprovoked,"No injury, surf ski bitten",afternoon
2006,7,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,14,10-19,No,Unprovoked,Minor lacerations to right foot,afternoon
2006,7,Summer,06:00-11:59,USA,SOUTH CAROLINA,In Water,Male,49,40-49,No,Unprovoked,Left ankle & foot bitten,morning
2006,7,Summer,12:00-17:59,USA,SOUTH CAROLINA,Swimming,Female,21,20-29,No,Unprovoked,Ankle & foot bitten,afternoon
2006,7,Summer,12:00-17:59,USA,FLORIDA,In Water,Male,40,40-49,No,Unprovoked,Dorsum of left foot bitten,afternoon
2006,7,Summer,12:00-17:59,USA,FLORIDA,In Water,Male,11,10-19,No,Unprovoked,Lower leg & ankle bitten,afternoon
2006,7,Summer,06:00-11:59,USA,SOUTH CAROLINA,Surfing/Boardsports,Female,14,10-19,No,Unprovoked,Foot bitten,morning
2006,7,Summer,12:00-17:59,USA,FLORIDA,Swimming,Male,13,10-19,No,Unprovoked,Right calf bitten,afternoon
2006,6,Summer,06:00-11:59,USA,FLORIDA,Surfing/Boardsports,Female,9,0-9,No,Unprovoked,Right calf bitten,morning
2006,6,Summer,12:00-17:59,USA,FLORIDA,Fishing,Male,-1,Unknown,No,Provoked,Non-swimmer pulled off pier& into the water by a hooked shark PROVOKED INCIDENT,afternoon
2006,6,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Female,22,20-29,No,Unprovoked,2-inch puncture wounds on right foot,afternoon
2006,6,Summer,06:00-11:59,USA,CALIFORNIA,Diving/Snorkeling,Male,43,40-49,No,Unprovoked,"No injury, shark bit scuba tank boot",morning
2006,6,Summer,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,24,20-29,No,Unprovoked,Four 1-inch puncture wounds on left foot ,afternoon
2006,6,Summer,12:00-17:59,USA,SOUTH CAROLINA,In Water,Female,7,0-9,No,Unprovoked,Lacerations & puncture wounds to left foot & buttocks,afternoon
2006,6,Summer,06:00-11:59,AUSTRALIA,SOUTH AUSTRALIA,Surfing/Boardsports,Male,40,40-49,No,Unprovoked,"No injury, knocked off surfboard",morning
2006,5,Spring,12:00-17:59,USA,HAWAII,Fishing,Male,26,20-29,No,Unprovoked,"4"" laceration to left forearm",afternoon
2006,5,Spring,12:00-17:59,USA,HAWAII,Shark interaction,Unknown,-1,Unknown,No,Provoked,"No injury to occupants, boat damaged by hooked shark PROVOKED INCIDENT",afternoon
2006,5,Spring,12:00-17:59,USA,HAWAII,Surfing/Boardsports,Male,31,30-39,No,Unprovoked,"No injury, shark bumped surfboard",afternoon
2006,5,Spring,12:00-17:59,USA,HAWAII,Fishing,Male,15,10-19,No,Provoked,Knee bitten after diver poked shark PROVOKED INCIDENT,afternoon
2006,5,Spring,12:00-17:59,USA,GUAM,Diving/Snorkeling,Female,30,30-39,No,Unprovoked,Laceration to leg,afternoon
2006,5,Spring,12:00-17:59,USA,FLORIDA,Swimming,Female,20,20-29,No,Unprovoked,2 lacerations on lower right leg,afternoon
2006,5,Spring,12:00-17:59,AUSTRALIA,QUEENSLAND,Diving/Snorkeling,Male,46,40-49,No,Provoked,Abrasion & 6 puncture wounds on chest after grabbing the shark by its tail PROVOKED INCIDENT,afternoon
2006,4,Spring,12:00-17:59,USA,FLORIDA,In Water,Female,13,10-19,No,Unprovoked,3 tiny punctures & small lacerations on right ankle,afternoon
2006,4,Spring,12:00-17:59,USA,FLORIDA,Fishing,Male,35,30-39,No,Provoked,3 to 4 cm laceration on foot from hooked shark brought on board PROVOKED INCIDENT,afternoon
2006,4,Spring,12:00-17:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Male,15,10-19,No,Unprovoked,Minor laceration to left foot,afternoon
2006,4,Spring,12:00-17:59,SOUTH AFRICA,EASTERN CAPE PROVINCE,Surfing/Boardsports,Male,15,10-19,No,Unprovoked,Leg bitten,afternoon
2006,4,Spring,12:00-17:59,USA,FLORIDA,In Water,Male,11,10-19,No,Unprovoked,Minor injury to right hand & thigh,afternoon
2006,3,Spring,06:00-11:59,USA,HAWAII,Surfing/Boardsports,Female,28,20-29,No,Unprovoked,5 puncture wounds in left calf,morning
2006,3,Spring,12:00-17:59,AUSTRALIA,NEW SOUTH WALES,Surfing/Boardsports,Male,15,10-19,No,Unprovoked,"No injury, shark nudged surfboard",afternoon
2006,2,Winter,12:00-17:59,USA,HAWAII,In Water,Female,15,10-19,No,Unprovoked,Deep laceration to right calf,afternoon
2006,2,Winter,06:00-11:59,AUSTRALIA,QUEENSLAND,In Water,Male,18,10-19,No,Unprovoked,Lacerations to foot,morning
2006,2,Winter,12:00-17:59,AUSTRALIA,SOUTH AUSTRALIA,Fishing,Male,-1,Unknown,No,Watercraft,No injury to occupants; shark nudged the 5.3 m boat,afternoon
2006,2,Winter,12:00-17:59,SOUTH AFRICA,EASTERN CAPE PROVINCE,Surfing/Boardsports,Male,15,10-19,No,Unprovoked,2 bite marks on right calf,afternoon
2006,2,Winter,12:00-17:59,USA,HAWAII,Boating/Paddling,Male,57,50-59,No,Watercraft,No injury to occupant; shark bumped the kayak repeatedly for 15 minutes,afternoon
2006,1,Winter,12:00-17:59,SOUTH AFRICA,EASTERN CAPE PROVINCE,Fishing,Male,34,30-39,No,Unprovoked,Right arm  bitten,afternoon
2006,1,Winter,21:00-23:59,USA,CALIFORNIA,Surfing/Boardsports,Male,-1,Unknown,No,Unprovoked,"No injury, but 2 small nicks on wetsuit",night
2006,1,Winter,06:00-11:59,AUSTRALIA,WESTERN AUSTRALIA,Diving/Snorkeling,Male,52,50-59,No,Unprovoked,Lacerations to left elbow,morning
2006,1,Winter,12:00-17:59,AUSTRALIA,QUEENSLAND,Swimming,Female,21,20-29,Yes,Unprovoked,FATAL,afternoon
2006,1,Winter,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,21,20-29,No,Unprovoked,3 puncture wounds in right wrist & hand,afternoon
2005,12,Winter,12:00-17:59,USA,OREGON,Surfing/Boardsports,Male,30,30-39,No,Unprovoked,Lacerations to ankle & calf,afternoon
2005,12,Winter,06:00-11:59,USA,HAWAII,Swimming,Male,29,20-29,No,Unprovoked,Left hand bitten,morning
2005,12,Winter,06:00-11:59,AUSTRALIA,QUEENSLAND,Fishing,Male,44,40-49,No,Unprovoked,Right forearm & elbow bitten,morning
2005,12,Winter,12:00-17:59,AUSTRALIA,SOUTH AUSTRALIA,Fishing,Unknown,-1,Unknown,No,Watercraft,"No injury to occupants, hydrofoil of outboard motor bitten ",afternoon
2005,11,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,23,20-29,No,Unprovoked,Right thumb & palm lacerated,afternoon
2005,11,Autumn,18:00-20:59,AUSTRALIA,VICTORIA,Surfing/Boardsports,Male,18,10-19,No,Unprovoked,"2 lacerations on leg, each 4"" to 5"" long",evening
2005,11,Autumn,06:00-11:59,SOUTH AFRICA,EASTERN CAPE PROVINCE,Surfing/Boardsports,Male,26,20-29,No,Unprovoked,"Cut on finger, board bitten",morning
2005,11,Autumn,12:00-17:59,USA,FLORIDA,Surfing/Boardsports,Male,30,30-39,No,Unprovoked,Left foot bitten,afternoon
